set,number,cardmarket_product_id,match_method,base_name
PAF,205,751744,unique,Skwovet
PAF,206,751745,unique,Greedent
PAF,207,751746,ordered(2↔2),Lechonk
PAF,208,751747,ordered(2↔2),Oinkologne
PAF,209,751748,ordered(2↔2),Tandemaus
PAF,210,751749,ordered(2↔2),Maushold
PAF,211,751750,unique,Flamigo
PAF,212,751751,ordered(2↔2),Forretress ex
PAF,213,751752,ordered(2↔2),Toedscruel ex
PAF,214,751753,ordered(2↔2),Espathra ex
PAF,215,751754,unique,Alakazam ex
PAF,216,751763,ordered(2↔2),Mew ex
PAF,217,751764,ordered(3↔3),Gardevoir ex
PAF,218,751765,unique,Glimmora ex
PAF,219,751766,ordered(2↔2),Paldean Clodsire ex
PAF,220,751767,ordered(2↔2),Noivern ex
PAF,221,751768,unique,Pidgeot ex
PAF,222,751769,unique,Wigglytuff ex
PAF,223,751770,ordered(2↔2),Squawkabilly ex
PAF,224,751771,ordered(2↔2),Wugtrio
PAF,225,751772,ordered(2↔2),Palafin
PAF,226,751773,ordered(2↔2),Pawmi
PAF,227,751774,ordered(3↔3),Clive
PAF,228,751775,unique,Judge
PAF,229,751776,ordered(3↔3),Nemona
PAF,230,751777,ordered(4↔4),Paldean Student
PAF,231,751778,ordered(4↔4),Paldean Student
PAF,232,751779,ordered(2↔2),Mew ex
PAF,233,751780,ordered(3↔3),Gardevoir ex
PAF,234,751781,ordered(2↔2),Charizard ex
PAF,235,751782,unique,Arven
PAF,236,751783,ordered(3↔3),Clive
PAF,237,751784,ordered(2↔2),Iono
PAF,238,751785,ordered(3↔3),Nemona
PAF,239,751786,unique,Penny
PAF,240,751787,unique,Wo-Chien ex
PAF,241,751788,unique,Chi-Yu ex
PAF,242,751789,unique,Chien-Pao ex
PAF,243,751790,unique,Miraidon ex
PAF,244,751791,unique,Ting-Lu ex
PAF,245,751792,unique,Koraidon ex
PAL,1,715473,unique,Hoppip
PAL,2,715474,unique,Skiploom
PAL,3,715475,unique,Jumpluff
PAL,4,715476,unique,Pineco
PAL,5,715477,ordered(2↔2),Forretress ex
PAL,6,715478,ordered(2↔2),Heracross
PAL,7,715479,ordered(2↔2),Tropius
PAL,8,715480,unique,Combee
PAL,9,715481,unique,Vespiquen
PAL,10,715482,unique,Snover
PAL,11,715483,unique,Abomasnow
PAL,12,715484,ordered(3↔5),Sprigatito
PAL,13,715485,ordered(3↔5),Sprigatito
PAL,14,715487,ordered(2↔2),Floragato
PAL,15,715488,ordered(4↔4),Meowscarada ex
PAL,16,715489,ordered(2↔2),Tarountula
PAL,17,715490,ordered(2↔2),Tarountula
PAL,18,715491,unique,Spidops
PAL,19,715492,ordered(2↔2),Nymble
PAL,20,715493,ordered(2↔2),Nymble
PAL,21,715494,ordered(1↔2),Lokix
PAL,22,715495,ordered(3↔3),Bramblin
PAL,23,715496,ordered(3↔3),Bramblin
PAL,24,715497,unique,Brambleghast
PAL,25,715498,ordered(2↔2),Rellor
PAL,26,715499,ordered(2↔2),Rellor
PAL,27,715500,ordered(3↔3),Wo-Chien ex
PAL,28,715501,ordered(4↔4),Paldean Tauros
PAL,29,715502,ordered(2↔2),Fletchinder
PAL,30,715503,unique,Talonflame
PAL,31,715504,unique,Litleo
PAL,32,715505,ordered(2↔2),Pyroar
PAL,33,715506,unique,Oricorio
PAL,34,715507,ordered(3↔4),Fuecoco
PAL,35,715508,ordered(3↔4),Fuecoco
PAL,36,715510,ordered(2↔2),Crocalor
PAL,37,715511,ordered(4↔4),Skeledirge ex
PAL,38,715512,ordered(2↔2),Charcadet
PAL,39,715513,ordered(2↔2),Charcadet
PAL,40,715514,ordered(3↔3),Chi-Yu ex
PAL,41,715515,ordered(4↔4),Paldean Tauros
PAL,42,715516,ordered(2↔2),Magikarp
PAL,43,715517,ordered(1↔2),Gyarados
PAL,44,715518,ordered(2↔2),Marill
PAL,45,715519,unique,Azumarill
PAL,46,715520,ordered(1↔2),Delibird
PAL,47,715521,unique,Luvdisc
PAL,48,715522,ordered(2↔2),Eiscue
PAL,49,715523,ordered(3↔4),Quaxly
PAL,50,715524,ordered(3↔4),Quaxly
PAL,51,715526,ordered(2↔2),Quaxwell
PAL,52,715527,ordered(4↔4),Quaquaval ex
PAL,53,715528,ordered(2↔3),Cetoddle
PAL,54,715529,ordered(2↔3),Cetoddle
PAL,55,715530,unique,Cetitan
PAL,56,715531,unique,Veluza
PAL,57,715532,ordered(3↔4),Frigibax
PAL,58,715533,ordered(3↔4),Frigibax
PAL,59,715534,ordered(2↔2),Arctibax
PAL,60,715535,ordered(2↔4),Baxcalibur
PAL,61,715536,ordered(4↔6),Chien-Pao ex
PAL,62,715537,ordered(1↔2),Pikachu
PAL,63,715538,ordered(1↔2),Pikachu ex
PAL,64,715539,ordered(2↔2),Raichu
PAL,65,715540,unique,Magnemite
PAL,66,715541,unique,Voltorb
PAL,67,715542,unique,Electrode
PAL,68,715543,ordered(2↔2),Shinx
PAL,69,715544,ordered(2↔2),Shinx
PAL,70,715545,unique,Luxio
PAL,71,715546,ordered(1↔2),Luxray
PAL,72,715547,ordered(2↔2),Pincurchin
PAL,73,715548,ordered(2↔2),Pincurchin
PAL,74,715549,ordered(1↔2),Pawmi
PAL,75,715550,ordered(1↔2),Pawmo
PAL,76,715551,ordered(1↔2),Pawmot
PAL,77,715552,ordered(2↔2),Tadbulb
PAL,78,715553,ordered(2↔2),Tadbulb
PAL,79,715554,ordered(2↔2),Bellibolt ex
PAL,80,715555,ordered(2↔2),Wattrel
PAL,81,715556,ordered(2↔2),Wattrel
PAL,82,715557,unique,Kilowattrel
PAL,83,715558,unique,Jigglypuff
PAL,84,715559,unique,Wigglytuff
PAL,85,715560,unique,Slowpoke
PAL,86,715561,ordered(2↔2),Slowking ex
PAL,87,715562,unique,Misdreavus
PAL,88,715563,ordered(2↔2),Mismagius
PAL,89,715564,unique,Spiritomb
PAL,90,715565,unique,Gothita
PAL,91,715566,ordered(2↔2),Gothorita
PAL,92,715567,unique,Gothitelle
PAL,93,715568,ordered(2↔2),Dedenne ex
PAL,94,715569,unique,Oranguru
PAL,95,715570,ordered(2↔2),Sandygast
PAL,96,715571,unique,Palossand
PAL,97,715572,unique,Mimikyu
PAL,98,715573,ordered(1↔2),Ceruledge
PAL,99,715574,ordered(2↔2),Rabsca
PAL,100,715575,ordered(4↔4),Tinkatink
PAL,101,715576,ordered(4↔4),Tinkatink
PAL,102,715577,ordered(4↔4),Tinkatink
PAL,103,715578,ordered(3↔3),Tinkatuff
PAL,104,715579,ordered(3↔3),Tinkatuff
PAL,105,715580,ordered(1↔5),Tinkaton
PAL,106,709537,ordered(1↔2),Mankey
PAL,107,709538,ordered(1↔2),Primeape
PAL,108,715583,ordered(4↔4),Paldean Tauros
PAL,109,715584,ordered(2↔2),Sudowoodo
PAL,110,715585,ordered(1↔2),Larvitar
PAL,111,715586,ordered(1↔2),Pupitar
PAL,112,715587,unique,Makuhita
PAL,113,715588,unique,Hariyama
PAL,114,715589,unique,Croagunk
PAL,115,715590,unique,Toxicroak
PAL,116,715591,ordered(1↔2),Rockruff
PAL,117,715592,ordered(2↔3),Lycanroc ex
PAL,118,715593,unique,Passimian
PAL,119,715594,unique,Falinks
PAL,120,715595,ordered(3↔3),Nacli
PAL,121,715596,ordered(3↔3),Nacli
PAL,122,715597,unique,Naclstack
PAL,123,715598,ordered(1↔2),Garganacl
PAL,124,715599,ordered(2↔2),Glimmet
PAL,125,715600,ordered(2↔2),Glimmet
PAL,126,715601,ordered(1↔2),Glimmora
PAL,127,715602,ordered(4↔4),Ting-Lu ex
PAL,128,715603,ordered(3↔3),Paldean Wooper
PAL,129,715604,ordered(3↔3),Paldean Wooper
PAL,130,715605,ordered(2↔2),Paldean Clodsire ex
PAL,131,715606,unique,Murkrow
PAL,132,715607,unique,Honchkrow
PAL,133,715608,unique,Sneasel
PAL,134,715609,unique,Weavile
PAL,135,715610,ordered(2↔4),Tyranitar
PAL,136,715611,ordered(1↔2),Sableye
PAL,137,715612,unique,Seviper
PAL,138,715613,unique,Deino
PAL,139,715614,unique,Zweilous
PAL,140,715615,ordered(1↔2),Hydreigon
PAL,141,715616,ordered(2↔3),Maschiff
PAL,142,715617,ordered(2↔3),Maschiff
PAL,143,715618,unique,Mabosstiff
PAL,144,715619,ordered(2↔2),Shroodle
PAL,145,715620,ordered(2↔2),Shroodle
PAL,146,715621,ordered(2↔2),Grafaiai
PAL,147,715622,unique,Bombirdier
PAL,148,715623,unique,Corviknight
PAL,149,715624,unique,Cufant
PAL,150,715625,ordered(2↔2),Copperajah ex
PAL,151,715626,ordered(2↔4),Orthworm
PAL,152,715627,unique,Noibat
PAL,153,715628,ordered(2↔2),Noivern ex
PAL,154,715629,unique,Girafarig
PAL,155,715630,ordered(2↔2),Farigiraf
PAL,156,715631,unique,Dunsparce
PAL,157,715632,ordered(2↔2),Dudunsparce
PAL,158,715633,unique,Wingull
PAL,159,715634,unique,Pelipper
PAL,160,715635,ordered(1↔2),Slakoth
PAL,161,715636,ordered(1↔2),Vigoroth
PAL,162,715637,ordered(1↔2),Slaking
PAL,163,715638,unique,Fletchling
PAL,164,715639,ordered(2↔2),Rookidee
PAL,165,715640,unique,Corvisquire
PAL,166,715641,ordered(2↔3),Tandemaus
PAL,167,715642,ordered(2↔3),Tandemaus
PAL,168,715643,ordered(2↔2),Maushold
PAL,169,715644,ordered(3↔3),Squawkabilly ex
PAL,170,715645,ordered(2↔2),Flamigo
PAL,171,715646,unique,Artazon
PAL,172,715647,ordered(3↔5),Boss's Orders
PAL,173,715648,unique,Bravery Charm
PAL,174,715649,unique,Calamitous Snowy Mountain
PAL,175,715650,unique,Calamitous Wasteland
PAL,176,715651,unique,Choice Belt
PAL,177,715652,ordered(2↔2),Clavell
PAL,178,715653,unique,Delivery Drone
PAL,179,715654,ordered(3↔3),Dendra
PAL,180,715655,ordered(2↔2),Falkner
PAL,181,715656,unique,Fighting Au Lait
PAL,182,715657,ordered(3↔3),Giacomo
PAL,183,715658,unique,Great Ball
PAL,184,715659,ordered(3↔3),Grusha
PAL,185,715660,ordered(3↔4),Iono
PAL,186,715661,unique,Practice Studio
PAL,187,715662,ordered(3↔3),Saguaro
PAL,188,715663,ordered(2↔2),Super Rod
PAL,189,715664,ordered(2↔2),Superior Energy Retrieval
PAL,190,715665,unique,Jet Energy
PAL,191,715666,unique,Luminous Energy
PAL,192,715667,unique,Reversal Energy
PAL,193,715668,unique,Therapeutic Energy
PAL,194,715669,ordered(2↔2),Heracross
PAL,195,715670,ordered(2↔2),Tropius
PAL,196,715486,ordered(3↔5),Sprigatito
PAL,197,715672,ordered(2↔2),Floragato
PAL,198,715673,ordered(3↔3),Bramblin
PAL,199,715674,ordered(2↔2),Fletchinder
PAL,200,715675,ordered(2↔2),Pyroar
PAL,201,715509,ordered(3↔4),Fuecoco
PAL,202,715677,ordered(2↔2),Crocalor
PAL,203,715678,ordered(2↔2),Magikarp
PAL,204,715679,ordered(2↔2),Marill
PAL,205,715680,ordered(2↔2),Eiscue
PAL,206,715525,ordered(3↔4),Quaxly
PAL,207,715682,ordered(2↔2),Quaxwell
PAL,208,715683,ordered(3↔4),Frigibax
PAL,209,715684,ordered(2↔2),Arctibax
PAL,210,715685,ordered(2↔4),Baxcalibur
PAL,211,715686,ordered(2↔2),Raichu
PAL,212,715687,ordered(2↔2),Mismagius
PAL,213,715688,ordered(2↔2),Gothorita
PAL,214,715689,ordered(2↔2),Sandygast
PAL,215,715690,ordered(2↔2),Rabsca
PAL,216,715691,ordered(4↔4),Tinkatink
PAL,217,715692,ordered(3↔3),Tinkatuff
PAL,218,715693,ordered(4↔4),Paldean Tauros
PAL,219,715694,ordered(2↔2),Sudowoodo
PAL,220,715695,ordered(3↔3),Nacli
PAL,221,715696,ordered(3↔3),Paldean Wooper
PAL,222,715697,ordered(2↔4),Tyranitar
PAL,223,715698,ordered(2↔2),Grafaiai
PAL,224,715699,ordered(2↔4),Orthworm
PAL,225,715700,ordered(2↔2),Rookidee
PAL,226,715701,ordered(2↔2),Maushold
PAL,227,715702,ordered(2↔2),Flamigo
PAL,228,715703,ordered(2↔2),Farigiraf
PAL,229,715704,ordered(2↔2),Dudunsparce
PAL,230,715705,ordered(2↔2),Forretress ex
PAL,231,715706,ordered(4↔4),Meowscarada ex
PAL,232,715707,ordered(3↔3),Wo-Chien ex
PAL,233,715708,ordered(4↔4),Skeledirge ex
PAL,234,715709,ordered(3↔3),Chi-Yu ex
PAL,235,715710,ordered(4↔4),Quaquaval ex
PAL,236,715711,ordered(4↔6),Chien-Pao ex
PAL,237,715712,ordered(2↔2),Bellibolt ex
PAL,238,715713,ordered(2↔2),Slowking ex
PAL,239,715714,ordered(2↔2),Dedenne ex
PAL,240,715715,ordered(2↔2),Tinkaton ex
PAL,241,715716,ordered(2↔3),Lycanroc ex
PAL,242,715717,unique,Annihilape ex
PAL,243,715718,ordered(4↔4),Ting-Lu ex
PAL,244,715719,ordered(2↔2),Paldean Clodsire ex
PAL,245,715720,ordered(2↔2),Copperajah ex
PAL,246,715721,ordered(2↔2),Noivern ex
PAL,247,715722,ordered(3↔3),Squawkabilly ex
PAL,248,715723,ordered(3↔5),Boss's Orders
PAL,249,715724,ordered(2↔2),Clavell
PAL,250,715725,ordered(3↔3),Dendra
PAL,251,715726,ordered(2↔2),Falkner
PAL,252,715727,ordered(3↔3),Giacomo
PAL,253,715728,ordered(3↔3),Grusha
PAL,254,715729,ordered(3↔4),Iono
PAL,255,715730,ordered(3↔3),Saguaro
PAL,256,715731,ordered(4↔4),Meowscarada ex
PAL,257,715732,ordered(3↔3),Wo-Chien ex
PAL,258,715733,ordered(4↔4),Skeledirge ex
PAL,259,715734,ordered(3↔3),Chi-Yu ex
PAL,260,715735,ordered(4↔4),Quaquaval ex
PAL,261,715736,ordered(4↔6),Chien-Pao ex
PAL,262,715737,ordered(2↔2),Tinkaton ex
PAL,263,715738,ordered(4↔4),Ting-Lu ex
PAL,264,715739,ordered(3↔3),Squawkabilly ex
PAL,265,715740,ordered(3↔5),Boss's Orders
PAL,266,715741,ordered(3↔3),Dendra
PAL,267,715742,ordered(3↔3),Giacomo
PAL,268,715743,ordered(3↔3),Grusha
PAL,269,715744,ordered(3↔4),Iono
PAL,270,715745,ordered(3↔3),Saguaro
PAL,271,715746,ordered(4↔4),Meowscarada ex
PAL,272,715747,ordered(4↔4),Skeledirge ex
PAL,273,715748,ordered(4↔4),Quaquaval ex
PAL,274,715749,ordered(4↔6),Chien-Pao ex
PAL,275,715750,ordered(4↔4),Ting-Lu ex
PAL,276,715751,ordered(2↔2),Super Rod
PAL,277,715752,ordered(2↔2),Superior Energy Retrieval
PAR,1,740477,unique,Surskit
PAR,2,740478,unique,Masquerain
PAR,3,740479,ordered(2↔2),Froslass ex
PAR,4,740480,unique,Pansage
PAR,5,740481,unique,Simisage
PAR,6,740482,unique,Dwebble
PAR,7,740483,ordered(2↔2),Crustle
PAR,8,740484,unique,Bounsweet
PAR,9,740485,unique,Steenee
PAR,10,740486,unique,Blipbug
PAR,11,740487,ordered(2↔2),Dottler
PAR,12,740488,unique,Orbeetle
PAR,13,740489,ordered(2↔2),Nymble
PAR,14,740490,ordered(2↔2),Nymble
PAR,15,740491,ordered(2↔2),Toedscool
PAR,16,740492,ordered(2↔2),Toedscool
PAR,17,740493,ordered(2↔2),Toedscruel
PAR,18,740494,unique,Wo-Chien
PAR,19,740495,ordered(2↔2),Magby
PAR,20,740496,unique,Pansear
PAR,21,740497,unique,Simisear
PAR,22,740498,unique,Volcanion
PAR,23,740499,unique,Fuecoco
PAR,24,740500,unique,Crocalor
PAR,25,740501,ordered(2↔3),Charcadet
PAR,26,740502,ordered(2↔3),Charcadet
PAR,27,740503,ordered(2↔2),Armarouge ex
PAR,28,740504,ordered(2↔7),Iron Moth
PAR,29,740505,ordered(1↔2),Chi-Yu
PAR,30,740506,unique,Horsea
PAR,31,740507,unique,Seadra
PAR,32,740508,ordered(1↔2),Kingdra
PAR,33,740509,unique,Remoraid
PAR,34,740510,unique,Octillery
PAR,35,740511,unique,Feebas
PAR,36,740512,unique,Milotic
PAR,37,740513,ordered(2↔3),Snorunt
PAR,38,740514,ordered(4↔5),Garchomp ex
PAR,39,740515,ordered(2↔2),Mantyke
PAR,40,740516,ordered(1↔2),Palkia
PAR,41,740517,unique,Panpour
PAR,42,740518,unique,Simipour
PAR,43,740519,unique,Vanillite
PAR,44,740521,ordered(2↔3),Vanillish
PAR,45,740525,ordered(1↔2),Vanilluxe
PAR,46,740526,ordered(2↔2),Tsareena ex
PAR,47,740527,ordered(3↔3),Wimpod
PAR,48,740530,ordered(3↔3),Wimpod
PAR,49,740532,ordered(1↔2),Golisopod
PAR,50,740535,ordered(3↔3),Golisopod ex
PAR,51,740539,ordered(2↔2),Wiglett
PAR,52,740542,ordered(2↔2),Wiglett
PAR,53,740543,unique,Wugtrio
PAR,54,740544,ordered(2↔2),Veluza
PAR,55,740545,unique,Dondozo
PAR,56,740547,unique,Iron Bundle
PAR,57,740548,ordered(1↔2),Chien-Pao
PAR,58,740549,unique,Mewtwo ex
PAR,59,740550,unique,Elekid
PAR,60,740551,ordered(2↔2),Plusle
PAR,61,740552,ordered(2↔2),Minun
PAR,62,740553,ordered(2↔2),Blitzle
PAR,63,740554,unique,Zebstrika
PAR,64,740555,ordered(2↔2),Joltik
PAR,65,740556,unique,Galvantula
PAR,66,740557,ordered(1↔3),Zekrom
PAR,67,740558,unique,Oricorio
PAR,68,740559,ordered(3↔3),Tapu Koko ex
PAR,69,740561,unique,Toxel
PAR,70,740562,ordered(3↔3),Iron Hands ex
PAR,71,740563,unique,Natu
PAR,72,740564,ordered(1↔2),Xatu
PAR,73,740565,ordered(1↔2),Latios
PAR,74,740566,unique,Deoxys
PAR,75,740567,unique,Yamask
PAR,76,740568,ordered(2↔2),Cofagrigus ex
PAR,77,740569,unique,Pumpkaboo
PAR,78,740570,unique,Gourgeist
PAR,79,740571,ordered(2↔2),Flittle
PAR,80,740572,ordered(2↔2),Flittle
PAR,81,740573,ordered(2↔4),Espathra
PAR,82,740574,ordered(2↔2),Tinkatink
PAR,83,740575,ordered(2↔2),Tinkatink
PAR,84,740576,unique,Tinkatuff
PAR,85,740577,unique,Tinkaton
PAR,86,740578,unique,Scream Tail
PAR,87,740579,ordered(3↔3),Gimmighoul
PAR,88,740580,ordered(3↔3),Gimmighoul
PAR,89,740582,ordered(4↔4),Iron Valiant ex
PAR,90,740586,unique,Onix
PAR,91,740588,unique,Gligar
PAR,92,740589,unique,Gliscor
PAR,93,740591,ordered(2↔2),Groudon
PAR,94,740597,unique,Gible
PAR,95,740600,unique,Gabite
PAR,96,740608,unique,Mienfoo
PAR,97,740609,ordered(2↔2),Mienshao
PAR,98,740611,ordered(2↔2),Hoopa ex
PAR,99,740613,ordered(2↔2),Minior
PAR,100,740614,ordered(2↔2),Toxtricity ex
PAR,101,740615,ordered(2↔2),Nacli
PAR,102,740616,ordered(2↔2),Nacli
PAR,103,740617,unique,Naclstack
PAR,104,740619,ordered(2↔2),Garganacl
PAR,105,740620,unique,Klawf
PAR,106,740621,unique,Flamigo
PAR,107,740623,ordered(2↔3),Slither Wing
PAR,108,740625,ordered(3↔3),Sandy Shocks ex
PAR,109,740627,unique,Ting-Lu
PAR,110,740628,unique,Zubat
PAR,111,740629,unique,Golbat
PAR,112,740630,unique,Crobat
PAR,113,740632,unique,Absol
PAR,114,740635,unique,Purrloin
PAR,115,740638,unique,Liepard
PAR,116,740640,unique,Trubbish
PAR,117,740644,ordered(2↔2),Garbodor
PAR,118,740647,ordered(2↔2),Yveltal
PAR,119,740650,unique,Nickit
PAR,120,740651,unique,Thievul
PAR,121,740654,ordered(2↔3),Morpeko
PAR,122,740657,ordered(1↔3),Lokix
PAR,123,740660,ordered(2↔3),Brute Bonnet
PAR,124,740661,ordered(4↔4),Roaring Moon ex
PAR,125,740662,ordered(2↔3),Steelix
PAR,126,740663,unique,Jirachi
PAR,127,740664,unique,Ferroseed
PAR,128,740665,ordered(2↔2),Ferrothorn
PAR,129,740667,unique,Durant
PAR,130,740668,ordered(2↔3),Honedge
PAR,131,740669,ordered(2↔3),Honedge
PAR,132,740670,ordered(2↔3),Doublade
PAR,133,740671,ordered(2↔3),Doublade
PAR,134,740672,ordered(2↔3),Aegislash
PAR,135,740673,ordered(2↔3),Aegislash ex
PAR,136,740674,ordered(1↔2),Zacian
PAR,137,740675,unique,Skeledirge ex
PAR,138,740676,unique,Orthworm
PAR,139,740677,ordered(3↔3),Gholdengo ex
PAR,140,740678,ordered(3↔3),Altaria ex
PAR,141,740679,unique,Tatsugiri
PAR,142,740680,unique,Porygon
PAR,143,740681,unique,Porygon2
PAR,144,740682,ordered(2↔3),Porygon-Z
PAR,145,740684,ordered(2↔2),Aipom
PAR,146,740685,unique,Ambipom
PAR,147,740687,unique,Miltank
PAR,148,740688,unique,Whismur
PAR,149,740689,ordered(2↔2),Loudred
PAR,150,740690,unique,Exploud
PAR,151,740691,unique,Spinda
PAR,152,740692,ordered(2↔2),Swablu
PAR,153,740693,ordered(2↔2),Tandemaus
PAR,154,740694,ordered(2↔2),Tandemaus
PAR,155,740695,ordered(2↔2),Maushold ex
PAR,156,740696,ordered(2↔2),Bombirdier ex
PAR,157,740697,ordered(2↔2),Cyclizar
PAR,158,740698,ordered(2↔3),Iron Jugulis
PAR,159,740700,ordered(1↔2),Ancient Booster Energy Capsule
PAR,160,740701,ordered(2↔2),Counter Catcher
PAR,161,740702,unique,Cursed Duster
PAR,162,740703,unique,Defiance Vest
PAR,163,740704,unique,Earthen Vessel
PAR,164,740705,ordered(1↔2),Future Booster Energy Capsule
PAR,165,740707,ordered(2↔2),Larry
PAR,166,740708,ordered(2↔2),Luxurious Cape
PAR,167,740709,ordered(3↔3),Mela
PAR,168,740710,ordered(2↔2),Norman
PAR,169,740711,ordered(3↔3),Parasol Lady
PAR,170,740712,ordered(3↔3),Professor Sada's Vitality
PAR,171,740713,ordered(3↔3),Professor Turo's Scenario
PAR,172,740714,ordered(3↔3),Rika
PAR,173,740716,ordered(2↔2),Roark
PAR,174,740717,ordered(2↔2),Shauntal
PAR,175,740718,unique,Snorlax Doll
PAR,176,740719,unique,Technical Machine: Blindside
PAR,177,740720,unique,Technical Machine: Devolution
PAR,178,740721,unique,Technical Machine: Evolution
PAR,179,740722,unique,Technical Machine: Turbo Energize
PAR,180,740723,unique,Techno Radar
PAR,181,740724,ordered(3↔3),Tulip
PAR,182,740725,unique,Medical Energy
PAR,183,740726,ordered(2↔2),Crustle
PAR,184,740727,ordered(2↔2),Dottler
PAR,185,740728,ordered(2↔2),Toedscruel
PAR,186,740729,ordered(2↔2),Magby
PAR,187,740730,ordered(2↔7),Iron Moth
PAR,188,740731,ordered(2↔3),Snorunt
PAR,189,740732,ordered(2↔2),Mantyke
PAR,190,740733,ordered(2↔3),Vanillish
PAR,191,740734,ordered(3↔3),Wimpod
PAR,192,740735,ordered(2↔2),Veluza
PAR,193,740736,ordered(2↔2),Plusle
PAR,194,740737,ordered(2↔2),Minun
PAR,195,740738,ordered(2↔2),Blitzle
PAR,196,740739,ordered(2↔2),Joltik
PAR,197,740740,ordered(2↔4),Espathra
PAR,198,740741,ordered(3↔3),Gimmighoul
PAR,199,740742,ordered(2↔2),Groudon
PAR,200,740743,ordered(2↔2),Mienshao
PAR,201,740744,ordered(2↔2),Minior
PAR,202,740745,ordered(2↔2),Garganacl
PAR,203,740746,ordered(2↔3),Slither Wing
PAR,204,740747,ordered(2↔2),Garbodor
PAR,205,740748,ordered(2↔2),Yveltal
PAR,206,740749,ordered(2↔3),Morpeko
PAR,207,740750,ordered(2↔3),Brute Bonnet
PAR,208,740751,ordered(2↔3),Steelix
PAR,209,740752,ordered(2↔2),Ferrothorn
PAR,210,740753,ordered(2↔3),Aegislash
PAR,211,740754,ordered(2↔2),Aipom
PAR,212,740755,ordered(2↔2),Loudred
PAR,213,740756,ordered(2↔2),Swablu
PAR,214,740757,ordered(2↔3),Porygon-Z
PAR,215,740758,ordered(2↔2),Cyclizar
PAR,216,740759,ordered(2↔3),Iron Jugulis
PAR,217,740760,ordered(2↔2),Froslass ex
PAR,218,740761,ordered(2↔2),Armarouge ex
PAR,219,740762,ordered(4↔5),Garchomp ex
PAR,220,740763,ordered(2↔2),Tsareena ex
PAR,221,740764,ordered(3↔3),Golisopod ex
PAR,222,740765,ordered(3↔3),Tapu Koko ex
PAR,223,740766,ordered(3↔3),Iron Hands ex
PAR,224,740767,ordered(2↔2),Cofagrigus ex
PAR,225,740768,ordered(4↔4),Iron Valiant ex
PAR,226,740769,ordered(2↔2),Hoopa ex
PAR,227,740770,ordered(2↔2),Toxtricity ex
PAR,228,740771,ordered(3↔3),Sandy Shocks ex
PAR,229,740772,ordered(4↔4),Roaring Moon ex
PAR,230,740773,ordered(2↔3),Aegislash ex
PAR,231,740774,ordered(3↔3),Gholdengo ex
PAR,232,740775,ordered(3↔3),Altaria ex
PAR,233,740776,ordered(2↔2),Maushold ex
PAR,234,740777,ordered(2↔2),Bombirdier ex
PAR,235,740778,ordered(2↔2),Larry
PAR,236,740779,ordered(3↔3),Mela
PAR,237,740780,ordered(2↔2),Norman
PAR,238,740781,ordered(3↔3),Parasol Lady
PAR,239,740782,ordered(3↔3),Professor Sada's Vitality
PAR,240,740783,ordered(3↔3),Professor Turo's Scenario
PAR,241,740784,ordered(3↔3),Rika
PAR,242,740785,ordered(2↔2),Roark
PAR,243,740786,ordered(2↔2),Shauntal
PAR,244,740787,ordered(3↔3),Tulip
PAR,245,740788,ordered(4↔5),Garchomp ex
PAR,246,740789,ordered(3↔3),Golisopod ex
PAR,247,740790,ordered(3↔3),Tapu Koko ex
PAR,248,740791,ordered(3↔3),Iron Hands ex
PAR,249,740792,ordered(4↔4),Iron Valiant ex
PAR,250,740793,ordered(3↔3),Sandy Shocks ex
PAR,251,740794,ordered(4↔4),Roaring Moon ex
PAR,252,740795,ordered(3↔3),Gholdengo ex
PAR,253,740796,ordered(3↔3),Altaria ex
PAR,254,740797,ordered(3↔3),Mela
PAR,255,740798,ordered(3↔3),Parasol Lady
PAR,256,740799,ordered(3↔3),Professor Sada's Vitality
PAR,257,740800,ordered(3↔3),Professor Turo's Scenario
PAR,258,740801,ordered(3↔3),Rika
PAR,259,740802,ordered(3↔3),Tulip
PAR,260,740803,ordered(4↔5),Garchomp ex
PAR,261,740804,ordered(4↔4),Iron Valiant ex
PAR,262,740805,ordered(4↔4),Roaring Moon ex
PAR,263,740806,unique,Beach Court
PAR,264,740807,ordered(2↔2),Counter Catcher
PAR,265,740808,ordered(2↔2),Luxurious Cape
PAR,266,740809,unique,Reversal Energy
