set;number;name;type;rarity
PAL;232;Wo-Chien ex;GBasic;Ultra Rare
PAL;233;Skeledirge ex;RStage 2;Ultra Rare
PAL;234;Chi-Yu ex;RBasic;Ultra Rare
PAL;235;Quaquaval ex;WStage 2;Ultra Rare
PAL;236;Chien-Pao ex;WBasic;Ultra Rare
PAL;237;Bellibolt ex;LStage 1;Ultra Rare
PAL;238;Slowking ex;PStage 1;Ultra Rare
PAL;239;Dedenne ex;PBasic;Ultra Rare
PAL;240;Tinkaton ex;PStage 2;Ultra Rare
PAL;241;Lycanroc ex;FStage 1;Ultra Rare
PAL;242;Annihilape ex;FStage 2;Ultra Rare
PAL;243;Ting-Lu ex;FBasic;Ultra Rare
PAL;244;Paldean Clodsire ex;DStage 1;Ultra Rare
PAL;245;Copperajah ex;MStage 1;Ultra Rare
PAL;246;Noivern ex;NStage 1;Ultra Rare
PAL;247;Squawkabilly ex;CBasic;Ultra Rare
PAL;248;Boss's Orders;Supporter;Ultra Rare
PAL;249;Clavell;Supporter;Ultra Rare
PAL;250;Dendra;Supporter;Ultra Rare
PAL;251;Falkner;Supporter;Ultra Rare
PAL;252;Giacomo;Supporter;Ultra Rare
PAL;253;Grusha;Supporter;Ultra Rare
PAL;254;Iono;Supporter;Ultra Rare
PAL;255;Saguaro;Supporter;Ultra Rare
PAL;256;Meowscarada ex;GStage 2;Special Art Rare
PAL;257;Wo-Chien ex;GBasic;Special Art Rare
PAL;258;Skeledirge ex;RStage 2;Special Art Rare
PAL;259;Chi-Yu ex;RBasic;Special Art Rare
PAL;260;Quaquaval ex;WStage 2;Special Art Rare
PAL;261;Chien-Pao ex;WBasic;Special Art Rare
PAL;262;Tinkaton ex;PStage 2;Special Art Rare
PAL;263;Ting-Lu ex;FBasic;Special Art Rare
PAL;264;Squawkabilly ex;CBasic;Special Art Rare
PAL;265;Boss's Orders;Supporter;Special Art Rare
PAL;266;Dendra;Supporter;Special Art Rare
PAL;267;Giacomo;Supporter;Special Art Rare
PAL;268;Grusha;Supporter;Special Art Rare
PAL;269;Iono;Supporter;Special Art Rare
PAL;270;Saguaro;Supporter;Special Art Rare
PAL;271;Meowscarada ex;GStage 2;Secret Rare
PAL;272;Skeledirge ex;RStage 2;Secret Rare
PAL;273;Quaquaval ex;WStage 2;Secret Rare
PAL;274;Chien-Pao ex;WBasic;Secret Rare
PAL;275;Ting-Lu ex;FBasic;Secret Rare
PAL;276;Super Rod;Item;Secret Rare
PAL;277;Superior Energy Retrieval;Item;Secret Rare
PAL;278;Grass Energy;Basic Energy;Secret Rare
PAL;279;Water Energy;Basic Energy;Secret Rare
OBF;1;Oddish;GBasic;Common
OBF;2;Gloom;GStage 1;Common
OBF;3;Bellossom;GStage 2;Uncommon
OBF;4;Scyther;GBasic;Common
OBF;5;Shuckle;GBasic;Common
OBF;6;Surskit;GBasic;Common
OBF;7;Masquerain;GStage 1;Uncommon
OBF;8;Combee;GBasic;Common
OBF;9;Foongus;GBasic;Common
OBF;10;Amoonguss;GStage 1;Uncommon
OBF;11;Phantump;GBasic;Common
OBF;12;Trevenant;GStage 1;Uncommon
OBF;13;Rowlet;GBasic;Common
OBF;14;Dartrix;GStage 1;Uncommon
OBF;15;Decidueye ex;GStage 2;Double Rare
OBF;16;Bounsweet;GBasic;Common
OBF;17;Steenee;GStage 1;Common
OBF;18;Tsareena;GStage 2;Uncommon
OBF;19;Smoliv;GBasic;Common
OBF;20;Dolliv;GStage 1;Common
OBF;21;Arboliva;GStage 2;Uncommon
OBF;22;Toedscruel ex;GStage 1;Double Rare
OBF;23;Capsakid;GBasic;Common
OBF;24;Capsakid;GBasic;Common
OBF;25;Scovillain;GStage 1;Rare
OBF;26;Charmander;RBasic;Common
OBF;27;Charmeleon;RStage 1;Uncommon
OBF;28;Vulpix;RBasic;Common
OBF;29;Ninetales;RStage 1;Uncommon
OBF;30;Entei;RBasic;Rare
OBF;31;Numel;RBasic;Common
OBF;32;Camerupt;RStage 1;Uncommon
OBF;33;Victini ex;RBasic;Double Rare
OBF;34;Darumaka;RBasic;Common
OBF;35;Darmanitan;RStage 1;Uncommon
OBF;36;Litwick;RBasic;Common
OBF;37;Lampent;RStage 1;Common
OBF;38;Chandelure;RStage 2;Uncommon
OBF;39;Heatmor;RBasic;Common
OBF;40;Larvesta;RBasic;Common
OBF;41;Volcarona;RStage 1;Uncommon
OBF;42;Eiscue ex;RBasic;Double Rare
OBF;43;Charcadet;RBasic;Common
OBF;44;Armarouge;RStage 1;Uncommon
OBF;45;Lapras;WBasic;Uncommon
OBF;46;Carvanha;WBasic;Common
OBF;47;Sharpedo;WStage 1;Uncommon
OBF;48;Buizel;WBasic;Common
OBF;49;Floatzel;WStage 1;Uncommon
OBF;50;Tympole;WBasic;Common
OBF;51;Palpitoad;WStage 1;Common
OBF;52;Seismitoad;WStage 2;Uncommon
OBF;53;Cubchoo;WBasic;Common
OBF;54;Beartic;WStage 1;Uncommon
OBF;55;Cryogonal;WBasic;Common
OBF;56;Froakie;WBasic;Common
OBF;57;Frogadier;WStage 1;Uncommon
OBF;58;Wiglett;WBasic;Common
OBF;59;Wugtrio;WStage 1;Uncommon
OBF;60;Finizen;WBasic;Common
OBF;61;Finizen;WBasic;Common
OBF;62;Palafin;WStage 1;Rare
OBF;63;Magnemite;LBasic;Common
OBF;64;Magneton;LStage 1;Common
OBF;65;Magnezone;LStage 2;Uncommon
OBF;66;Tyranitar ex;LStage 2;Double Rare
OBF;67;Tynamo;LBasic;Common
OBF;68;Eelektrik;LStage 1;Common
OBF;69;Eelektross;LStage 2;Uncommon
OBF;70;Thundurus;LBasic;Rare
OBF;71;Toxel;LBasic;Common
OBF;72;Toxtricity;LStage 1;Rare
OBF;73;Pawmot ex;LStage 2;Double Rare
OBF;74;Tadbulb;LBasic;Common
OBF;75;Tadbulb;LBasic;Common
OBF;76;Tadbulb;LBasic;Common
OBF;77;Bellibolt;LStage 1;Uncommon
OBF;78;Bellibolt;LStage 1;Uncommon
OBF;79;Miraidon ex;LBasic;Double Rare
OBF;80;Cleffa;PBasic;Common
OBF;81;Clefairy;PBasic;Common
OBF;82;Clefable ex;PStage 1;Double Rare
OBF;83;Togepi;PBasic;Common
OBF;84;Togetic;PStage 1;Uncommon
OBF;85;Togekiss;PStage 2;Rare
OBF;86;Espeon;PStage 1;Uncommon
OBF;87;Snubbull;PBasic;Common
OBF;88;Granbull;PStage 1;Uncommon
OBF;89;Mawile;PBasic;Common
OBF;90;Spoink;PBasic;Common
OBF;91;Grumpig;PStage 1;Uncommon
OBF;92;Lunatone;PBasic;Uncommon
OBF;93;Solrock;PBasic;Uncommon
OBF;94;Baltoy;PBasic;Common
OBF;95;Claydol;PStage 1;Rare
OBF;96;Vespiquen ex;PStage 1;Double Rare
OBF;97;Sinistea;PBasic;Common
OBF;98;Polteageist;PStage 1;Uncommon
OBF;99;Greavard;PBasic;Common
OBF;100;Greavard;PBasic;Common
OBF;101;Houndstone;PStage 1;Uncommon
OBF;102;Houndstone ex;PStage 1;Double Rare
OBF;103;Diglett;FBasic;Common
OBF;104;Dugtrio;FStage 1;Uncommon
OBF;105;Larvitar;FBasic;Common
OBF;106;Pupitar;FStage 1;Uncommon
OBF;107;Nosepass;FBasic;Common
OBF;108;Barboach;FBasic;Common
OBF;109;Whiscash;FStage 1;Uncommon
OBF;110;Bonsly;FBasic;Common
OBF;111;Drilbur;FBasic;Common
OBF;112;Stunfisk;FBasic;Uncommon
OBF;113;Diggersby;FStage 1;Uncommon
OBF;114;Crabrawler;FBasic;Common
OBF;115;Crabominable;FStage 1;Uncommon
OBF;116;Rockruff;FBasic;Common
OBF;117;Lycanroc;FStage 1;Uncommon
OBF;118;Toedscool;FBasic;Common
OBF;119;Toedscruel;FStage 1;Uncommon
OBF;120;Klawf ex;FBasic;Double Rare
OBF;121;Glimmet;FBasic;Common
OBF;122;Glimmet;FBasic;Common
OBF;123;Glimmora ex;FStage 1;Double Rare
OBF;124;Koraidon ex;FBasic;Double Rare
OBF;125;Charizard ex;DStage 2;Double Rare
OBF;126;Paldean Wooper;DBasic;Common
OBF;127;Paldean Wooper;DBasic;Common
OBF;128;Paldean Clodsire;DStage 1;Uncommon
OBF;129;Paldean Clodsire;DStage 1;Uncommon
OBF;130;Umbreon;DStage 1;Uncommon
OBF;131;Houndour;DBasic;Common
OBF;132;Houndour;DBasic;Common
OBF;133;Houndoom;DStage 1;Uncommon
OBF;134;Houndoom ex;DStage 1;Double Rare
OBF;135;Absol ex;DBasic;Double Rare
OBF;136;Darkrai;DBasic;Rare
OBF;137;Inkay;DBasic;Common
OBF;138;Malamar;DStage 1;Uncommon
OBF;139;Salandit;DBasic;Common
OBF;140;Salazzle;DStage 1;Uncommon
OBF;141;Scizor;MStage 1;Rare
OBF;142;Skarmory;MBasic;Uncommon
OBF;143;Mawile;MBasic;Uncommon
OBF;144;Bronzor;MBasic;Common
OBF;145;Bronzong;MStage 1;Uncommon
OBF;146;Probopass;MStage 1;Uncommon
OBF;147;Excadrill;MStage 1;Uncommon
OBF;148;Pawniard;MBasic;Common
OBF;149;Bisharp;MStage 1;Common
OBF;150;Kingambit;MStage 2;Uncommon
OBF;151;Togedemaru;MBasic;Common
OBF;152;Meltan;MBasic;Common
OBF;153;Melmetal ex;MStage 1;Double Rare
OBF;154;Varoom;MBasic;Common
OBF;155;Varoom;MBasic;Common
OBF;156;Revavroom ex;MStage 1;Double Rare
OBF;157;Dratini;NBasic;Common
OBF;158;Dragonair;NStage 1;Uncommon
OBF;159;Dragonite ex;NStage 2;Double Rare
OBF;160;Altaria;NStage 1;Uncommon
OBF;161;Drampa;NBasic;Uncommon
OBF;162;Pidgey;CBasic;Common
OBF;163;Pidgeotto;CStage 1;Uncommon
OBF;164;Pidgeot ex;CStage 2;Double Rare
OBF;165;Kangaskhan;CBasic;Uncommon
OBF;166;Eevee;CBasic;Common
OBF;167;Zigzagoon;CBasic;Common
OBF;168;Linoone;CStage 1;Uncommon
OBF;169;Swablu;CBasic;Common
OBF;170;Lillipup;CBasic;Common
OBF;171;Herdier;CStage 1;Common
OBF;172;Stoutland;CStage 2;Uncommon
OBF;173;Audino;CBasic;Common
OBF;174;Bouffalant;CBasic;Uncommon
OBF;175;Bunnelby;CBasic;Common
OBF;176;Yungoos;CBasic;Common
OBF;177;Gumshoos;CStage 1;Uncommon
OBF;178;Skwovet;CBasic;Common
OBF;179;Greedent ex;CStage 1;Double Rare
OBF;180;Lechonk;CBasic;Common
OBF;181;Lechonk;CBasic;Common
OBF;182;Lechonk;CBasic;Common
OBF;183;Oinkologne;CStage 1;Uncommon
OBF;184;Oinkologne;CStage 1;Uncommon
OBF;185;Flamigo;CBasic;Uncommon
OBF;186;Arven;Supporter;Uncommon
OBF;187;Brassius;Supporter;Uncommon
OBF;188;Geeta;Supporter;Rare
OBF;189;Letter of Encouragement;Item;Uncommon
OBF;190;Ortega;Supporter;Uncommon
OBF;191;Patrol Cap;Tool;Uncommon
OBF;192;Pokémon League Headquarters;Stadium;Uncommon
OBF;193;Poppy;Supporter;Uncommon
OBF;194;Ryme;Supporter;Common
OBF;195;Team Star Grunt;Supporter;Uncommon
OBF;196;Town Store;Stadium;Common
OBF;197;Vengeful Punch;Tool;Uncommon
OBF;198;Gloom;GStage 1;Art Rare
OBF;199;Ninetales;RStage 1;Art Rare
OBF;200;Palafin;WStage 1;Art Rare
OBF;201;Bellibolt;LStage 1;Art Rare
OBF;202;Cleffa;PBasic;Art Rare
OBF;203;Larvitar;FBasic;Art Rare
OBF;204;Houndour;DBasic;Art Rare
OBF;205;Scizor;MStage 1;Art Rare
OBF;206;Varoom;MBasic;Art Rare
OBF;207;Pidgey;CBasic;Art Rare
OBF;208;Pidgeotto;CStage 1;Art Rare
OBF;209;Lechonk;CBasic;Art Rare
OBF;210;Eiscue ex;RBasic;Ultra Rare
OBF;211;Tyranitar ex;LStage 2;Ultra Rare
OBF;212;Vespiquen ex;PStage 1;Ultra Rare
OBF;213;Glimmora ex;FStage 1;Ultra Rare
OBF;214;Absol ex;DBasic;Ultra Rare
OBF;215;Charizard ex;DStage 2;Ultra Rare
OBF;216;Revavroom ex;MStage 1;Ultra Rare
OBF;217;Pidgeot ex;CStage 2;Ultra Rare
OBF;218;Geeta;Supporter;Ultra Rare
OBF;219;Ortega;Supporter;Ultra Rare
OBF;220;Poppy;Supporter;Ultra Rare
OBF;221;Ryme;Supporter;Ultra Rare
OBF;222;Eiscue ex;RBasic;Special Art Rare
OBF;223;Charizard ex;DStage 2;Special Art Rare
OBF;224;Revavroom ex;MStage 1;Special Art Rare
OBF;225;Pidgeot ex;CStage 2;Special Art Rare
OBF;226;Geeta;Supporter;Special Art Rare
OBF;227;Poppy;Supporter;Special Art Rare
OBF;228;Charizard ex;DStage 2;Secret Rare
OBF;229;Artazon;Stadium;Secret Rare
OBF;230;Fire Energy;Basic Energy;Secret Rare
MEW;1;Bulbasaur;GBasic;Common
MEW;2;Ivysaur;GStage 1;Uncommon
MEW;3;Venusaur ex;GStage 2;Double Rare
MEW;4;Charmander;RBasic;Common
MEW;5;Charmeleon;RStage 1;Uncommon
MEW;6;Charizard ex;RStage 2;Double Rare
MEW;7;Squirtle;WBasic;Common
MEW;8;Wartortle;WStage 1;Uncommon
MEW;9;Blastoise ex;WStage 2;Double Rare
MEW;10;Caterpie;GBasic;Common
MEW;11;Metapod;GStage 1;Common
MEW;12;Butterfree;GStage 2;Uncommon
MEW;13;Weedle;GBasic;Common
MEW;14;Kakuna;GStage 1;Common
MEW;15;Beedrill;GStage 2;Rare
MEW;16;Pidgey;CBasic;Common
MEW;17;Pidgeotto;CStage 1;Common
MEW;18;Pidgeot;CStage 2;Uncommon
MEW;19;Rattata;CBasic;Common
MEW;20;Raticate;CStage 1;Uncommon
MEW;21;Spearow;CBasic;Common
MEW;22;Fearow;CStage 1;Uncommon
MEW;23;Ekans;DBasic;Common
MEW;24;Arbok ex;DStage 1;Double Rare
MEW;25;Pikachu;LBasic;Common
MEW;26;Raichu;LStage 1;Rare
MEW;27;Sandshrew;FBasic;Common
MEW;28;Sandslash;FStage 1;Uncommon
MEW;29;Nidoran♀;DBasic;Common
MEW;30;Nidorina;DStage 1;Uncommon
MEW;31;Nidoqueen;DStage 2;Uncommon
MEW;32;Nidoran♂;DBasic;Common
MEW;33;Nidorino;DStage 1;Uncommon
MEW;34;Nidoking;DStage 2;Rare
MEW;35;Clefairy;PBasic;Common
MEW;36;Clefable;PStage 1;Uncommon
MEW;37;Vulpix;RBasic;Common
MEW;38;Ninetales ex;RStage 1;Double Rare
MEW;39;Jigglypuff;CBasic;Common
MEW;40;Wigglytuff ex;CStage 1;Double Rare
MEW;41;Zubat;DBasic;Common
MEW;42;Golbat;DStage 1;Uncommon
MEW;43;Oddish;GBasic;Common
MEW;44;Gloom;GStage 1;Uncommon
MEW;45;Vileplume;GStage 2;Rare
MEW;46;Paras;GBasic;Common
MEW;47;Parasect;GStage 1;Uncommon
MEW;48;Venonat;GBasic;Common
MEW;49;Venomoth;GStage 1;Uncommon
MEW;50;Diglett;FBasic;Common
MEW;51;Dugtrio;FStage 1;Uncommon
MEW;52;Meowth;CBasic;Common
MEW;53;Persian;CStage 1;Uncommon
MEW;54;Psyduck;WBasic;Common
MEW;55;Golduck;WStage 1;Uncommon
MEW;56;Mankey;FBasic;Common
MEW;57;Primeape;FStage 1;Uncommon
MEW;58;Growlithe;RBasic;Common
MEW;59;Arcanine;RStage 1;Uncommon
MEW;60;Poliwag;WBasic;Common
MEW;61;Poliwhirl;WStage 1;Common
MEW;62;Poliwrath;WStage 2;Uncommon
MEW;63;Abra;PBasic;Common
MEW;64;Kadabra;PStage 1;Uncommon
MEW;65;Alakazam ex;PStage 2;Double Rare
MEW;66;Machop;FBasic;Common
MEW;67;Machoke;FStage 1;Uncommon
MEW;68;Machamp;FStage 2;Rare
MEW;69;Bellsprout;GBasic;Common
MEW;70;Weepinbell;GStage 1;Common
MEW;71;Victreebel;GStage 2;Uncommon
MEW;72;Tentacool;WBasic;Common
MEW;73;Tentacruel;WStage 1;Uncommon
MEW;74;Geodude;FBasic;Common
MEW;75;Graveler;FStage 1;Uncommon
MEW;76;Golem ex;FStage 2;Double Rare
MEW;77;Ponyta;RBasic;Common
MEW;78;Rapidash;RStage 1;Uncommon
MEW;79;Slowpoke;PBasic;Common
MEW;80;Slowbro;PStage 1;Uncommon
MEW;81;Magnemite;LBasic;Common
MEW;82;Magneton;LStage 1;Uncommon
MEW;83;Farfetch'd;CBasic;Common
MEW;84;Doduo;CBasic;Common
MEW;85;Dodrio;CStage 1;Rare
MEW;86;Seel;WBasic;Common
MEW;87;Dewgong;WStage 1;Uncommon
MEW;88;Grimer;DBasic;Common
MEW;89;Muk;DStage 1;Uncommon
MEW;90;Shellder;WBasic;Common
MEW;91;Cloyster;WStage 1;Uncommon
MEW;92;Gastly;PBasic;Common
MEW;93;Haunter;PStage 1;Uncommon
MEW;94;Gengar;PStage 2;Rare
MEW;95;Onix;FBasic;Uncommon
MEW;96;Drowzee;PBasic;Common
MEW;97;Hypno;PStage 1;Uncommon
MEW;98;Krabby;WBasic;Common
MEW;99;Kingler;WStage 1;Uncommon
MEW;100;Voltorb;LBasic;Common
MEW;101;Electrode;LStage 1;Rare
MEW;102;Exeggcute;GBasic;Common
MEW;103;Exeggutor;GStage 1;Uncommon
MEW;104;Cubone;FBasic;Common
MEW;105;Marowak;FStage 1;Rare
MEW;106;Hitmonlee;FBasic;Uncommon
MEW;107;Hitmonchan;FBasic;Uncommon
MEW;108;Lickitung;CBasic;Common
MEW;109;Koffing;DBasic;Common
MEW;110;Weezing;DStage 1;Rare
MEW;111;Rhyhorn;FBasic;Common
MEW;112;Rhydon;FStage 1;Uncommon
MEW;113;Chansey;CBasic;Rare
MEW;114;Tangela;GBasic;Common
MEW;115;Kangaskhan ex;CBasic;Double Rare
MEW;116;Horsea;WBasic;Common
MEW;117;Seadra;WStage 1;Uncommon
MEW;118;Goldeen;WBasic;Common
MEW;119;Seaking;WStage 1;Uncommon
MEW;120;Staryu;WBasic;Common
MEW;121;Starmie;WStage 1;Rare
MEW;122;Mr. Mime;PBasic;Rare
MEW;123;Scyther;GBasic;Uncommon
MEW;124;Jynx ex;WBasic;Double Rare
MEW;125;Electabuzz;LBasic;Common
MEW;126;Magmar;RBasic;Common
MEW;127;Pinsir;GBasic;Uncommon
MEW;128;Tauros;CBasic;Uncommon
MEW;129;Magikarp;WBasic;Common
MEW;130;Gyarados;WStage 1;Rare
MEW;131;Lapras;WBasic;Uncommon
MEW;132;Ditto;CBasic;Rare
MEW;133;Eevee;CBasic;Common
MEW;134;Vaporeon;WStage 1;Rare
MEW;135;Jolteon;LStage 1;Rare
MEW;136;Flareon;RStage 1;Rare
MEW;137;Porygon;CBasic;Common
MEW;138;Omanyte;WStage 1;Uncommon
MEW;139;Omastar;WStage 2;Rare
MEW;140;Kabuto;FStage 1;Uncommon
MEW;141;Kabutops;FStage 2;Rare
MEW;142;Aerodactyl;CStage 1;Rare
MEW;143;Snorlax;CBasic;Uncommon
MEW;144;Articuno;WBasic;Rare
MEW;145;Zapdos ex;LBasic;Double Rare
MEW;146;Moltres;RBasic;Rare
MEW;147;Dratini;NBasic;Common
MEW;148;Dragonair;NStage 1;Uncommon
MEW;149;Dragonite;NStage 2;Rare
MEW;150;Mewtwo;PBasic;Rare
MEW;151;Mew ex;PBasic;Double Rare
MEW;152;Antique Dome Fossil;Item;Common
MEW;153;Antique Helix Fossil;Item;Common
MEW;154;Antique Old Amber;Item;Common
MEW;155;Big Air Balloon;Tool;Uncommon
MEW;156;Bill's Transfer;Supporter;Uncommon
MEW;157;Cycling Road;Stadium;Uncommon
MEW;158;Daisy's Help;Supporter;Uncommon
MEW;159;Energy Sticker;Item;Uncommon
MEW;160;Erika's Invitation;Supporter;Uncommon
MEW;161;Giovanni's Charisma;Supporter;Uncommon
MEW;162;Grabber;Item;Uncommon
MEW;163;Leftovers;Tool;Uncommon
MEW;164;Protective Goggles;Tool;Uncommon
MEW;165;Rigid Band;Tool;Uncommon
MEW;166;Bulbasaur;GBasic;Art Rare
MEW;167;Ivysaur;GStage 1;Art Rare
MEW;168;Charmander;RBasic;Art Rare
MEW;169;Charmeleon;RStage 1;Art Rare
MEW;170;Squirtle;WBasic;Art Rare
MEW;171;Wartortle;WStage 1;Art Rare
MEW;172;Caterpie;GBasic;Art Rare
MEW;173;Pikachu;LBasic;Art Rare
MEW;174;Nidoking;DStage 2;Art Rare
MEW;175;Psyduck;WBasic;Art Rare
MEW;176;Poliwhirl;WStage 1;Art Rare
MEW;177;Machoke;FStage 1;Art Rare
MEW;178;Tangela;GBasic;Art Rare
MEW;179;Mr. Mime;PBasic;Art Rare
MEW;180;Omanyte;WStage 1;Art Rare
MEW;181;Dragonair;NStage 1;Art Rare
MEW;182;Venusaur ex;GStage 2;Ultra Rare
MEW;183;Charizard ex;RStage 2;Ultra Rare
MEW;184;Blastoise ex;WStage 2;Ultra Rare
MEW;185;Arbok ex;DStage 1;Ultra Rare
MEW;186;Ninetales ex;RStage 1;Ultra Rare
MEW;187;Wigglytuff ex;CStage 1;Ultra Rare
MEW;188;Alakazam ex;PStage 2;Ultra Rare
MEW;189;Golem ex;FStage 2;Ultra Rare
MEW;190;Kangaskhan ex;CBasic;Ultra Rare
MEW;191;Jynx ex;WBasic;Ultra Rare
MEW;192;Zapdos ex;LBasic;Ultra Rare
MEW;193;Mew ex;PBasic;Ultra Rare
MEW;194;Bill's Transfer;Supporter;Ultra Rare
MEW;195;Daisy's Help;Supporter;Ultra Rare
MEW;196;Erika's Invitation;Supporter;Ultra Rare
MEW;197;Giovanni's Charisma;Supporter;Ultra Rare
MEW;198;Venusaur ex;GStage 2;Special Art Rare
MEW;199;Charizard ex;RStage 2;Special Art Rare
MEW;200;Blastoise ex;WStage 2;Special Art Rare
MEW;201;Alakazam ex;PStage 2;Special Art Rare
MEW;202;Zapdos ex;LBasic;Special Art Rare
MEW;203;Erika's Invitation;Supporter;Special Art Rare
MEW;204;Giovanni's Charisma;Supporter;Special Art Rare
MEW;205;Mew ex;PBasic;Secret Rare
MEW;206;Switch;Item;Secret Rare
MEW;207;Psychic Energy;Basic Energy;Secret Rare
PAR;1;Surskit;GBasic;Common
PAR;2;Masquerain;GStage 1;Uncommon
PAR;3;Froslass ex;GStage 1;Double Rare
PAR;4;Pansage;GBasic;Common
PAR;5;Simisage;GStage 1;Uncommon
PAR;6;Dwebble;GBasic;Common
PAR;7;Crustle;GStage 1;Common
PAR;8;Bounsweet;GBasic;Common
PAR;9;Steenee;GStage 1;Uncommon
PAR;10;Blipbug;GBasic;Common
PAR;11;Dottler;GStage 1;Common
PAR;12;Orbeetle;GStage 2;Uncommon
PAR;13;Nymble;GBasic;Common
PAR;14;Nymble;GBasic;Common
PAR;15;Toedscool;GBasic;Common
PAR;16;Toedscool;GBasic;Common
PAR;17;Toedscruel;GStage 1;Uncommon
PAR;18;Wo-Chien;GBasic;Rare
PAR;19;Magby;RBasic;Common
PAR;20;Pansear;RBasic;Common
PAR;21;Simisear;RStage 1;Uncommon
PAR;22;Volcanion;RBasic;Rare
PAR;23;Fuecoco;RBasic;Common
PAR;24;Crocalor;RStage 1;Uncommon
PAR;25;Charcadet;RBasic;Common
PAR;26;Charcadet;RBasic;Common
PAR;27;Armarouge ex;RStage 1;Double Rare
PAR;28;Iron Moth;RBasic;Rare
PAR;29;Chi-Yu;RBasic;Rare
PAR;30;Horsea;WBasic;Common
PAR;31;Seadra;WStage 1;Common
PAR;32;Kingdra;WStage 2;Rare
PAR;33;Remoraid;WBasic;Common
PAR;34;Octillery;WStage 1;Common
PAR;35;Feebas;WBasic;Common
PAR;36;Milotic;WStage 1;Rare
PAR;37;Snorunt;WBasic;Common
PAR;38;Garchomp ex;WStage 2;Double Rare
PAR;39;Mantyke;WBasic;Common
PAR;40;Palkia;WBasic;Rare
PAR;41;Panpour;WBasic;Common
PAR;42;Simipour;WStage 1;Uncommon
PAR;43;Vanillite;WBasic;Common
PAR;44;Vanillish;WStage 1;Common
PAR;45;Vanilluxe;WStage 2;Uncommon
PAR;46;Tsareena ex;WStage 2;Double Rare
PAR;47;Wimpod;WBasic;Common
PAR;48;Wimpod;WBasic;Common
PAR;49;Golisopod;WStage 1;Rare
PAR;50;Golisopod ex;WStage 1;Double Rare
PAR;51;Wiglett;WBasic;Common
PAR;52;Wiglett;WBasic;Common
PAR;53;Wugtrio;WStage 1;Uncommon
PAR;54;Veluza;WBasic;Uncommon
PAR;55;Dondozo;WBasic;Uncommon
PAR;56;Iron Bundle;WBasic;Uncommon
PAR;57;Chien-Pao;WBasic;Rare
PAR;58;Mewtwo ex;LBasic;Double Rare
PAR;59;Elekid;LBasic;Common
PAR;60;Plusle;LBasic;Common
PAR;61;Minun;LBasic;Common
PAR;62;Blitzle;LBasic;Common
PAR;63;Zebstrika;LStage 1;Uncommon
PAR;64;Joltik;LBasic;Common
PAR;65;Galvantula;LStage 1;Common
PAR;66;Zekrom;LBasic;Rare
PAR;67;Oricorio;LBasic;Common
PAR;68;Tapu Koko ex;LBasic;Double Rare
PAR;69;Toxel;LBasic;Common
PAR;70;Iron Hands ex;LBasic;Double Rare
PAR;71;Natu;PBasic;Common
PAR;72;Xatu;PStage 1;Rare
PAR;73;Latios;PBasic;Rare
PAR;74;Deoxys;PBasic;Rare
PAR;75;Yamask;PBasic;Common
PAR;76;Cofagrigus ex;PStage 1;Double Rare
PAR;77;Pumpkaboo;PBasic;Common
PAR;78;Gourgeist;PStage 1;Uncommon
PAR;79;Flittle;PBasic;Common
PAR;80;Flittle;PBasic;Common
PAR;81;Espathra;PStage 1;Rare
PAR;82;Tinkatink;PBasic;Common
PAR;83;Tinkatink;PBasic;Common
PAR;84;Tinkatuff;PStage 1;Common
PAR;85;Tinkaton;PStage 2;Uncommon
PAR;86;Scream Tail;PBasic;Uncommon
PAR;87;Gimmighoul;PBasic;Common
PAR;88;Gimmighoul;PBasic;Common
PAR;89;Iron Valiant ex;PBasic;Double Rare
PAR;90;Onix;FBasic;Common
PAR;91;Gligar;FBasic;Common
PAR;92;Gliscor;FStage 1;Uncommon
PAR;93;Groudon;FBasic;Rare
PAR;94;Gible;FBasic;Common
PAR;95;Gabite;FStage 1;Common
PAR;96;Mienfoo;FBasic;Common
PAR;97;Mienshao;FStage 1;Uncommon
PAR;98;Hoopa ex;FBasic;Double Rare
PAR;99;Minior;FBasic;Uncommon
PAR;100;Toxtricity ex;FStage 1;Double Rare
PAR;101;Nacli;FBasic;Common
PAR;102;Nacli;FBasic;Common
PAR;103;Naclstack;FStage 1;Common
PAR;104;Garganacl;FStage 2;Rare
PAR;105;Klawf;FBasic;Uncommon
PAR;106;Flamigo;FBasic;Common
PAR;107;Slither Wing;FBasic;Uncommon
PAR;108;Sandy Shocks ex;FBasic;Double Rare
PAR;109;Ting-Lu;FBasic;Rare
PAR;110;Zubat;DBasic;Common
PAR;111;Golbat;DStage 1;Common
PAR;112;Crobat;DStage 2;Uncommon
PAR;113;Absol;DBasic;Uncommon
PAR;114;Purrloin;DBasic;Common
PAR;115;Liepard;DStage 1;Common
PAR;116;Trubbish;DBasic;Common
PAR;117;Garbodor;DStage 1;Uncommon
PAR;118;Yveltal;DBasic;Rare
PAR;119;Nickit;DBasic;Common
PAR;120;Thievul;DStage 1;Rare
PAR;121;Morpeko;DBasic;Rare
PAR;122;Lokix;DStage 1;Rare
PAR;123;Brute Bonnet;DBasic;Rare
PAR;124;Roaring Moon ex;DBasic;Double Rare
PAR;125;Steelix;MStage 1;Rare
PAR;126;Jirachi;MBasic;Common
PAR;127;Ferroseed;MBasic;Common
PAR;128;Ferrothorn;MStage 1;Uncommon
